seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,RHOTA___5,RHOTA___10,RHOTA___15,RHOTA___20,RHOTA___25,RHOTA___30,RHOTA___35,RHOTA___40,RHOTA___45,RHOTA___50,RHOTA___55,RHOTA___60,RHOTA___65,RHOTA___70,RHOTA___75,RHOTA___80,RHOTA___85,RHOTA___90,RHOTA___95,RHOTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
MOT17-02-DPM,0.40614166806057256,0.8508999817218681,0.3455859379292302,0.40614166806057256,0.40613059700490317,0.40613059700490317,0.4059634850320698,0.4055364380643304,0.40515398593909563,0.4046654215904295,0.4037918128535439,0.4000983146417243,0.3970424650580011,0.3942985725476707,0.38681252881643075,0.3772958317248727,0.36408941138740364,0.3445362701599722,0.30714718608962577,0.23927118770199068,0.13543234315751487,0.03444145023473871,0.3486305035299891,0.5274211741956276,0.5273391341712321,0.5273391341712321,0.5271750805585392,0.5267651006711409,0.5262734152756159,0.5258639192959863,0.5252091825788457,0.521536732837498,0.5172340198484687,0.5125531914893617,0.503913687328115,0.49105972418855853,0.4707768697631116,0.4373230893651435,0.37491538535924956,0.2696910162529023,0.13848740841574247,0.027200809160856845,0.44621463552248564,0.31275015605240325,0.31278175871165437,0.31278175871165437,0.3126216645232398,0.3122070964617237,0.311909641562209,0.3114001501570787,0.3104435975908975,0.3069365037975686,0.30478026001754055,0.3033272778213842,0.2969237316071094,0.28988764018916496,0.28157946576926973,0.2714360260009785,0.25162849433980355,0.21228256713836735,0.13244467336750207,0.04360949291093135,0.27324905035423586,0.5284430332059631,0.5283892147893009,0.5283892147893009,0.5282815779559765,0.5280124858726656,0.5276895753726926,0.5274204832893816,0.5269899359560841,0.524568107206286,0.5217157311231904,0.5185942629567838,0.5127818739572682,0.5040094720413325,0.4898552284591787,0.4656369409611969,0.4173080027985577,0.3250632366395781,0.18615790323448683,0.04052526774662289,0.45946481833451824,0.9963470319634703,0.9962455606291223,0.9962455606291223,0.9960426179604261,0.995535261288686,0.9949264332825977,0.9944190766108574,0.993607305936073,0.989041095890411,0.9836631151699645,0.9777777777777777,0.9668188736681887,0.9502790461694571,0.9235920852359208,0.8779299847792998,0.786808726534754,0.6128868594622019,0.35098934550989347,0.07640791476407915,0.8662928249085424,0.31734343150358774,0.31737547809193606,0.31737547809193606,0.31727228959120685,0.316972498365273,0.3167520188258269,0.31637372616924847,0.3156930004001062,0.31322732981110707,0.31178965659213076,0.31086200785539037,0.3058214460244841,0.2998194334932614,0.2925003195982598,0.2848711633206214,0.26909525193002587,0.23587148619719142,0.16011363031869869,0.05900426864652798,0.28305967972772733,0.9411335760602558,0.9412266047624642,0.9412266047624642,0.9411867078369891,0.9409044916198102,0.9407353297220332,0.9404611157114421,0.9397098781676538,0.9360428292027441,0.9331933404849693,0.9301374679622323,0.9223276073203217,0.9101029110235958,0.8917822560212234,0.8608311902356839,0.8023326568729781,0.6833569103856096,0.46286358138777667,0.1642769062253472,0.8433595771455576,0.8508999817218681,0.8509803734194852,0.8509803734194852,0.851115691697685,0.8514362590002245,0.8517892350980303,0.8520579669013509,0.852442212975927,0.8543862753888749,0.8564411499626267,0.858430042182091,0.8616262470819329,0.8657406192157914,0.8711794232803232,0.8786268054433879,0.8903436332496423,0.9082999925129932,0.9319799043648826,0.9647242533285371,0.871235812644481,0.406534919902301,0.40653475606160366,0.40653475606160366,0.4063893037932483,0.4060163113839662,0.4056987383645786,0.40526388648907824,0.40447577382632377,0.4012593934471884,0.39875889480608107,0.39661541331177275,0.3902013679062113,0.38223829803284864,0.37139355612856173,0.35551461406496293,0.3240471947419875,0.26268851965047163,0.15702108994867747,0.04203910532480378,0.35416978385506687,9819.0,9818.0,9818.0,9816.0,9811.0,9805.0,9800.0,9792.0,9747.0,9694.0,9636.0,9528.0,9365.0,9102.0,8652.0,7754.0,6040.0,3459.0,753.0,8537.315789473685,8762.0,8763.0,8763.0,8765.0,8770.0,8776.0,8781.0,8789.0,8834.0,8887.0,8945.0,9053.0,9216.0,9479.0,9929.0,10827.0,12541.0,15122.0,17828.0,10043.684210526315,36.0,37.0,37.0,39.0,44.0,50.0,55.0,63.0,108.0,161.0,219.0,327.0,490.0,753.0,1203.0,2101.0,3815.0,6396.0,9102.0,1317.6842105263158,0.5140196975404984,0.8552060799893068,0.5226306442064474,0.5265055702061245,0.9926940639269406,0.1935483870967742,0.5967741935483871,0.20967741935483872,0.43778489212288835,0.6880714587143059,0.12,0.5225120219588474,8366.481080535388,9783,8798,72,160,12,37,13,241.0,600,0.43114362076241386,0.3299068941391744,0.6220192795535261,6130,12451,3725,9855,18581,179,62
MOT17-02-FRCNN,0.40614166806057256,0.8508999817218681,0.3455859379292302,0.40614166806057256,0.40613059700490317,0.40613059700490317,0.4059634850320698,0.4055364380643304,0.40515398593909563,0.4046654215904295,0.4037918128535439,0.4000983146417243,0.3970424650580011,0.3942985725476707,0.38681252881643075,0.3772958317248727,0.36408941138740364,0.3445362701599722,0.30714718608962577,0.23927118770199068,0.13543234315751487,0.03444145023473871,0.3486305035299891,0.5274211741956276,0.5273391341712321,0.5273391341712321,0.5271750805585392,0.5267651006711409,0.5262734152756159,0.5258639192959863,0.5252091825788457,0.521536732837498,0.5172340198484687,0.5125531914893617,0.503913687328115,0.49105972418855853,0.4707768697631116,0.4373230893651435,0.37491538535924956,0.2696910162529023,0.13848740841574247,0.027200809160856845,0.44621463552248564,0.31275015605240325,0.31278175871165437,0.31278175871165437,0.3126216645232398,0.3122070964617237,0.311909641562209,0.3114001501570787,0.3104435975908975,0.3069365037975686,0.30478026001754055,0.3033272778213842,0.2969237316071094,0.28988764018916496,0.28157946576926973,0.2714360260009785,0.25162849433980355,0.21228256713836735,0.13244467336750207,0.04360949291093135,0.27324905035423586,0.5284430332059631,0.5283892147893009,0.5283892147893009,0.5282815779559765,0.5280124858726656,0.5276895753726926,0.5274204832893816,0.5269899359560841,0.524568107206286,0.5217157311231904,0.5185942629567838,0.5127818739572682,0.5040094720413325,0.4898552284591787,0.4656369409611969,0.4173080027985577,0.3250632366395781,0.18615790323448683,0.04052526774662289,0.45946481833451824,0.9963470319634703,0.9962455606291223,0.9962455606291223,0.9960426179604261,0.995535261288686,0.9949264332825977,0.9944190766108574,0.993607305936073,0.989041095890411,0.9836631151699645,0.9777777777777777,0.9668188736681887,0.9502790461694571,0.9235920852359208,0.8779299847792998,0.786808726534754,0.6128868594622019,0.35098934550989347,0.07640791476407915,0.8662928249085424,0.31734343150358774,0.31737547809193606,0.31737547809193606,0.31727228959120685,0.316972498365273,0.3167520188258269,0.31637372616924847,0.3156930004001062,0.31322732981110707,0.31178965659213076,0.31086200785539037,0.3058214460244841,0.2998194334932614,0.2925003195982598,0.2848711633206214,0.26909525193002587,0.23587148619719142,0.16011363031869869,0.05900426864652798,0.28305967972772733,0.9411335760602558,0.9412266047624642,0.9412266047624642,0.9411867078369891,0.9409044916198102,0.9407353297220332,0.9404611157114421,0.9397098781676538,0.9360428292027441,0.9331933404849693,0.9301374679622323,0.9223276073203217,0.9101029110235958,0.8917822560212234,0.8608311902356839,0.8023326568729781,0.6833569103856096,0.46286358138777667,0.1642769062253472,0.8433595771455576,0.8508999817218681,0.8509803734194852,0.8509803734194852,0.851115691697685,0.8514362590002245,0.8517892350980303,0.8520579669013509,0.852442212975927,0.8543862753888749,0.8564411499626267,0.858430042182091,0.8616262470819329,0.8657406192157914,0.8711794232803232,0.8786268054433879,0.8903436332496423,0.9082999925129932,0.9319799043648826,0.9647242533285371,0.871235812644481,0.406534919902301,0.40653475606160366,0.40653475606160366,0.4063893037932483,0.4060163113839662,0.4056987383645786,0.40526388648907824,0.40447577382632377,0.4012593934471884,0.39875889480608107,0.39661541331177275,0.3902013679062113,0.38223829803284864,0.37139355612856173,0.35551461406496293,0.3240471947419875,0.26268851965047163,0.15702108994867747,0.04203910532480378,0.35416978385506687,9819.0,9818.0,9818.0,9816.0,9811.0,9805.0,9800.0,9792.0,9747.0,9694.0,9636.0,9528.0,9365.0,9102.0,8652.0,7754.0,6040.0,3459.0,753.0,8537.315789473685,8762.0,8763.0,8763.0,8765.0,8770.0,8776.0,8781.0,8789.0,8834.0,8887.0,8945.0,9053.0,9216.0,9479.0,9929.0,10827.0,12541.0,15122.0,17828.0,10043.684210526315,36.0,37.0,37.0,39.0,44.0,50.0,55.0,63.0,108.0,161.0,219.0,327.0,490.0,753.0,1203.0,2101.0,3815.0,6396.0,9102.0,1317.6842105263158,0.5140196975404984,0.8552060799893068,0.5226306442064474,0.5265055702061245,0.9926940639269406,0.1935483870967742,0.5967741935483871,0.20967741935483872,0.43778489212288835,0.6880714587143059,0.12,0.5225120219588474,8366.481080535388,9783,8798,72,160,12,37,13,241.0,600,0.43114362076241386,0.3299068941391744,0.6220192795535261,6130,12451,3725,9855,18581,179,62
MOT17-02-SDP,0.40614166806057256,0.8508999817218681,0.3455859379292302,0.40614166806057256,0.40613059700490317,0.40613059700490317,0.4059634850320698,0.4055364380643304,0.40515398593909563,0.4046654215904295,0.4037918128535439,0.4000983146417243,0.3970424650580011,0.3942985725476707,0.38681252881643075,0.3772958317248727,0.36408941138740364,0.3445362701599722,0.30714718608962577,0.23927118770199068,0.13543234315751487,0.03444145023473871,0.3486305035299891,0.5274211741956276,0.5273391341712321,0.5273391341712321,0.5271750805585392,0.5267651006711409,0.5262734152756159,0.5258639192959863,0.5252091825788457,0.521536732837498,0.5172340198484687,0.5125531914893617,0.503913687328115,0.49105972418855853,0.4707768697631116,0.4373230893651435,0.37491538535924956,0.2696910162529023,0.13848740841574247,0.027200809160856845,0.44621463552248564,0.31275015605240325,0.31278175871165437,0.31278175871165437,0.3126216645232398,0.3122070964617237,0.311909641562209,0.3114001501570787,0.3104435975908975,0.3069365037975686,0.30478026001754055,0.3033272778213842,0.2969237316071094,0.28988764018916496,0.28157946576926973,0.2714360260009785,0.25162849433980355,0.21228256713836735,0.13244467336750207,0.04360949291093135,0.27324905035423586,0.5284430332059631,0.5283892147893009,0.5283892147893009,0.5282815779559765,0.5280124858726656,0.5276895753726926,0.5274204832893816,0.5269899359560841,0.524568107206286,0.5217157311231904,0.5185942629567838,0.5127818739572682,0.5040094720413325,0.4898552284591787,0.4656369409611969,0.4173080027985577,0.3250632366395781,0.18615790323448683,0.04052526774662289,0.45946481833451824,0.9963470319634703,0.9962455606291223,0.9962455606291223,0.9960426179604261,0.995535261288686,0.9949264332825977,0.9944190766108574,0.993607305936073,0.989041095890411,0.9836631151699645,0.9777777777777777,0.9668188736681887,0.9502790461694571,0.9235920852359208,0.8779299847792998,0.786808726534754,0.6128868594622019,0.35098934550989347,0.07640791476407915,0.8662928249085424,0.31734343150358774,0.31737547809193606,0.31737547809193606,0.31727228959120685,0.316972498365273,0.3167520188258269,0.31637372616924847,0.3156930004001062,0.31322732981110707,0.31178965659213076,0.31086200785539037,0.3058214460244841,0.2998194334932614,0.2925003195982598,0.2848711633206214,0.26909525193002587,0.23587148619719142,0.16011363031869869,0.05900426864652798,0.28305967972772733,0.9411335760602558,0.9412266047624642,0.9412266047624642,0.9411867078369891,0.9409044916198102,0.9407353297220332,0.9404611157114421,0.9397098781676538,0.9360428292027441,0.9331933404849693,0.9301374679622323,0.9223276073203217,0.9101029110235958,0.8917822560212234,0.8608311902356839,0.8023326568729781,0.6833569103856096,0.46286358138777667,0.1642769062253472,0.8433595771455576,0.8508999817218681,0.8509803734194852,0.8509803734194852,0.851115691697685,0.8514362590002245,0.8517892350980303,0.8520579669013509,0.852442212975927,0.8543862753888749,0.8564411499626267,0.858430042182091,0.8616262470819329,0.8657406192157914,0.8711794232803232,0.8786268054433879,0.8903436332496423,0.9082999925129932,0.9319799043648826,0.9647242533285371,0.871235812644481,0.406534919902301,0.40653475606160366,0.40653475606160366,0.4063893037932483,0.4060163113839662,0.4056987383645786,0.40526388648907824,0.40447577382632377,0.4012593934471884,0.39875889480608107,0.39661541331177275,0.3902013679062113,0.38223829803284864,0.37139355612856173,0.35551461406496293,0.3240471947419875,0.26268851965047163,0.15702108994867747,0.04203910532480378,0.35416978385506687,9819.0,9818.0,9818.0,9816.0,9811.0,9805.0,9800.0,9792.0,9747.0,9694.0,9636.0,9528.0,9365.0,9102.0,8652.0,7754.0,6040.0,3459.0,753.0,8537.315789473685,8762.0,8763.0,8763.0,8765.0,8770.0,8776.0,8781.0,8789.0,8834.0,8887.0,8945.0,9053.0,9216.0,9479.0,9929.0,10827.0,12541.0,15122.0,17828.0,10043.684210526315,36.0,37.0,37.0,39.0,44.0,50.0,55.0,63.0,108.0,161.0,219.0,327.0,490.0,753.0,1203.0,2101.0,3815.0,6396.0,9102.0,1317.6842105263158,0.5140196975404984,0.8552060799893068,0.5226306442064474,0.5265055702061245,0.9926940639269406,0.1935483870967742,0.5967741935483871,0.20967741935483872,0.43778489212288835,0.6880714587143059,0.12,0.5225120219588474,8366.481080535388,9783,8798,72,160,12,37,13,241.0,600,0.43114362076241386,0.3299068941391744,0.6220192795535261,6130,12451,3725,9855,18581,179,62
MOT17-04-DPM,0.8057986190694976,0.8662428646650877,0.6980173041259333,0.8057986190694976,0.8057651720283003,0.8057013938588544,0.8055592408228072,0.8052328118835684,0.804946922138564,0.8037821400415661,0.8018620399542402,0.8003648105693019,0.7964037456614825,0.7926188688737928,0.7858301198680337,0.7722484971677341,0.7466125374443642,0.701482755475265,0.627206947425164,0.5221304393505286,0.35050735104711767,0.08811811119989041,0.7064301328357934,0.8984276534639145,0.8982707683408053,0.8981139091453716,0.897761070720423,0.896742496181,0.8959597210185299,0.8940446496670859,0.8901483203390179,0.8871978146117033,0.8801694325646116,0.8733459742695782,0.8615799177421642,0.8407324304832118,0.8027036041515431,0.7365715365715366,0.6271228461633817,0.4761583445793972,0.2823905427849656,0.06428670713061206,0.763248828417308,0.7227197559991279,0.722785974270363,0.7227977759344851,0.7228267204260445,0.7230613962149555,0.7231793263248125,0.7226325093387388,0.7223321287341102,0.7220304417431377,0.7206100355650327,0.7193537152560903,0.7167402171003358,0.7093430915173107,0.6944409844257711,0.6680655330772196,0.6272910599654737,0.5725410439613074,0.43505494881823703,0.12078393602678097,0.6572942418262808,0.9143343776941355,0.9142502680993334,0.9141661585045314,0.9139769119162269,0.9134301995500137,0.9130096515760036,0.9119793090396787,0.909876569169628,0.9082784868683895,0.9044515003048973,0.900708623336207,0.89419012973905,0.8824358138654667,0.8602939630338331,0.8194797821561495,0.7446432701810459,0.6232100426856194,0.4254473579073533,0.11670206278781252,0.8097297093902829,0.9810039481105471,0.9809137055837563,0.9808234630569655,0.9806204173716864,0.9800338409475465,0.9795826283135928,0.9784771573604061,0.9762210941906373,0.9745064861816131,0.970400451212634,0.9663846587704455,0.9593908629441624,0.9467794698251552,0.9230231246474901,0.8792329385222786,0.7989396503102086,0.6686520022560631,0.4564692611393119,0.12521150592216582,0.8687719298245614,0.7329681942542953,0.7330352117218641,0.7330593220726368,0.7330844225041686,0.7333526342034172,0.7334810327391024,0.7330667802058797,0.7328803244706151,0.732868128875781,0.7323522034097946,0.7320340383749038,0.7311071902238829,0.7274592960586951,0.7196150757928846,0.7046102608654642,0.6774724961920288,0.6405107041518128,0.5390899333681114,0.20078289742765912,0.6843594814164737,0.9537352219133539,0.9538010821048295,0.953811090297077,0.9537550919809701,0.9537776092940126,0.9538086071476948,0.9533603086099809,0.9524334718241533,0.9515531657594313,0.9491328521568829,0.9470940609217215,0.9426864922899629,0.9335318545292576,0.9171742646250894,0.8862116736138415,0.8365321876788944,0.7693688467929496,0.6240146781284225,0.2224366195576927,0.8741167989066431,0.8662428646650877,0.8663160234852266,0.8663847904482335,0.8665265916135629,0.8669135626535011,0.8671886635190611,0.8677975556667081,0.8689271940480725,0.8697089331952477,0.8713615927277623,0.8727966998996893,0.8749600120986317,0.8782509600171153,0.8833978319923983,0.8911707173626133,0.9026058254526407,0.9174574379892023,0.9361448170924912,0.9640512888512263,0.884115966462025,0.8129006817248464,0.8129005294346395,0.8128697719817408,0.8128019031630831,0.812690664048467,0.8125698153111436,0.8118040998642173,0.8106991298216536,0.809817706091545,0.8073145779691825,0.8049398080354201,0.8005635688177074,0.7911698605690969,0.7729316829997093,0.7399095873903457,0.6834530461180379,0.5973385375533672,0.43022433510813607,0.1187254584575546,0.7292434086557837,43483.0,43479.0,43475.0,43466.0,43440.0,43420.0,43371.0,43271.0,43195.0,43013.0,42835.0,42525.0,41966.0,40913.0,38972.0,35413.0,29638.0,20233.0,5550.0,38508.31578947369,4074.0,4078.0,4082.0,4091.0,4117.0,4137.0,4186.0,4286.0,4362.0,4544.0,4722.0,5032.0,5591.0,6644.0,8585.0,12144.0,17919.0,27324.0,42007.0,9048.684210526315,842.0,846.0,850.0,859.0,885.0,905.0,954.0,1054.0,1130.0,1312.0,1490.0,1800.0,2359.0,3412.0,5353.0,8912.0,14687.0,24092.0,38775.0,5816.684210526316,0.8782513615240659,0.8693749225304324,0.8813634165317409,0.9067014319658515,0.9728144388042865,0.7590361445783133,0.20481927710843373,0.03614457831325301,0.7598134167317586,0.9385951546548834,1.1476190476190475,0.8813177815733668,37487.44665951224,43120,4437,1205,148,63,17,3,259.0,1050,0.7828954528634553,0.7562924490611267,0.8114382402707275,35967,11590,8358,44325,47557,241,83
MOT17-04-FRCNN,0.8057986190694976,0.8662428646650877,0.6980173041259333,0.8057986190694976,0.8057651720283003,0.8057013938588544,0.8055592408228072,0.8052328118835684,0.804946922138564,0.8037821400415661,0.8018620399542402,0.8003648105693019,0.7964037456614825,0.7926188688737928,0.7858301198680337,0.7722484971677341,0.7466125374443642,0.701482755475265,0.627206947425164,0.5221304393505286,0.35050735104711767,0.08811811119989041,0.7064301328357934,0.8984276534639145,0.8982707683408053,0.8981139091453716,0.897761070720423,0.896742496181,0.8959597210185299,0.8940446496670859,0.8901483203390179,0.8871978146117033,0.8801694325646116,0.8733459742695782,0.8615799177421642,0.8407324304832118,0.8027036041515431,0.7365715365715366,0.6271228461633817,0.4761583445793972,0.2823905427849656,0.06428670713061206,0.763248828417308,0.7227197559991279,0.722785974270363,0.7227977759344851,0.7228267204260445,0.7230613962149555,0.7231793263248125,0.7226325093387388,0.7223321287341102,0.7220304417431377,0.7206100355650327,0.7193537152560903,0.7167402171003358,0.7093430915173107,0.6944409844257711,0.6680655330772196,0.6272910599654737,0.5725410439613074,0.43505494881823703,0.12078393602678097,0.6572942418262808,0.9143343776941355,0.9142502680993334,0.9141661585045314,0.9139769119162269,0.9134301995500137,0.9130096515760036,0.9119793090396787,0.909876569169628,0.9082784868683895,0.9044515003048973,0.900708623336207,0.89419012973905,0.8824358138654667,0.8602939630338331,0.8194797821561495,0.7446432701810459,0.6232100426856194,0.4254473579073533,0.11670206278781252,0.8097297093902829,0.9810039481105471,0.9809137055837563,0.9808234630569655,0.9806204173716864,0.9800338409475465,0.9795826283135928,0.9784771573604061,0.9762210941906373,0.9745064861816131,0.970400451212634,0.9663846587704455,0.9593908629441624,0.9467794698251552,0.9230231246474901,0.8792329385222786,0.7989396503102086,0.6686520022560631,0.4564692611393119,0.12521150592216582,0.8687719298245614,0.7329681942542953,0.7330352117218641,0.7330593220726368,0.7330844225041686,0.7333526342034172,0.7334810327391024,0.7330667802058797,0.7328803244706151,0.732868128875781,0.7323522034097946,0.7320340383749038,0.7311071902238829,0.7274592960586951,0.7196150757928846,0.7046102608654642,0.6774724961920288,0.6405107041518128,0.5390899333681114,0.20078289742765912,0.6843594814164737,0.9537352219133539,0.9538010821048295,0.953811090297077,0.9537550919809701,0.9537776092940126,0.9538086071476948,0.9533603086099809,0.9524334718241533,0.9515531657594313,0.9491328521568829,0.9470940609217215,0.9426864922899629,0.9335318545292576,0.9171742646250894,0.8862116736138415,0.8365321876788944,0.7693688467929496,0.6240146781284225,0.2224366195576927,0.8741167989066431,0.8662428646650877,0.8663160234852266,0.8663847904482335,0.8665265916135629,0.8669135626535011,0.8671886635190611,0.8677975556667081,0.8689271940480725,0.8697089331952477,0.8713615927277623,0.8727966998996893,0.8749600120986317,0.8782509600171153,0.8833978319923983,0.8911707173626133,0.9026058254526407,0.9174574379892023,0.9361448170924912,0.9640512888512263,0.884115966462025,0.8129006817248464,0.8129005294346395,0.8128697719817408,0.8128019031630831,0.812690664048467,0.8125698153111436,0.8118040998642173,0.8106991298216536,0.809817706091545,0.8073145779691825,0.8049398080354201,0.8005635688177074,0.7911698605690969,0.7729316829997093,0.7399095873903457,0.6834530461180379,0.5973385375533672,0.43022433510813607,0.1187254584575546,0.7292434086557837,43483.0,43479.0,43475.0,43466.0,43440.0,43420.0,43371.0,43271.0,43195.0,43013.0,42835.0,42525.0,41966.0,40913.0,38972.0,35413.0,29638.0,20233.0,5550.0,38508.31578947369,4074.0,4078.0,4082.0,4091.0,4117.0,4137.0,4186.0,4286.0,4362.0,4544.0,4722.0,5032.0,5591.0,6644.0,8585.0,12144.0,17919.0,27324.0,42007.0,9048.684210526315,842.0,846.0,850.0,859.0,885.0,905.0,954.0,1054.0,1130.0,1312.0,1490.0,1800.0,2359.0,3412.0,5353.0,8912.0,14687.0,24092.0,38775.0,5816.684210526316,0.8782513615240659,0.8693749225304324,0.8813634165317409,0.9067014319658515,0.9728144388042865,0.7590361445783133,0.20481927710843373,0.03614457831325301,0.7598134167317586,0.9385951546548834,1.1476190476190475,0.8813177815733668,37487.44665951224,43120,4437,1205,148,63,17,3,259.0,1050,0.7828954528634553,0.7562924490611267,0.8114382402707275,35967,11590,8358,44325,47557,241,83
